Length,radius,lrratio,TDL,Fratio,intercept,AvgCurv,pade_12,pade_22,pade_31,pade_32,pade_13,pade_23,-22/inter,pade_22/2,pade222-inter,pcterr,pade_22/2_adj,adj22/inter,adj22_pcterr,test,ln(lr(x-12.5))
0.353,0.01,35.3,0.00891712,11,3.092978017,2.526096308,-5.31405399,-5.248588646,91.77645979,-5.251773737,-5.447138528,-5.115575661,1.696936938,2.624294323,-0.468683694,15.15315309,2.939068658,0.950239104,4.976089648,2.434982134,1.261297871
0.353,0.01,35.3,0.008919697,11,3.090976528,2.526826315,-5.315667335,-5.250163659,91.77453803,-5.2533516,-5.448832948,-5.117072157,1.698545302,2.62508183,-0.465894698,15.07273491,2.93994713,0.951138614,4.886138615,2.435660738,1.261297871
0.353,0.01,35.3,0.008919697,11,3.090976528,2.526826315,-5.315667335,-5.250163659,91.77453803,-5.2533516,-5.448832948,-5.117072157,1.698545302,2.62508183,-0.465894698,15.07273491,2.93994713,0.951138614,4.886138615,2.435660738,1.261297871
0.353,0.01,35.3,0.011171829,13,4.031562294,3.164824172,-6.743386925,-6.63995228,90.08167001,-6.646370237,-6.958065825,-6.428910407,1.646992356,3.31997614,-0.711586154,17.65038221,3.714341715,0.921315719,7.868428057,3.023526159,1.261297871
0.353,0.01,35.3,0.011171829,13,4.031562294,3.164824172,-6.743386925,-6.63995228,90.08167001,-6.646370237,-6.958065825,-6.428910407,1.646992356,3.31997614,-0.711586154,17.65038221,3.714341715,0.921315719,7.868428057,3.023526159,1.261297871
0.353,0.01,35.3,0.011177662,13,4.029095524,3.16647651,-6.747130802,-6.643586356,90.07725048,-6.650014779,-6.96204916,-6.43231814,1.648902667,3.321793178,-0.707302346,17.55486665,3.716364649,0.922381866,7.761813367,3.025035312,1.261297871
0.353,0.01,35.3,0.013856245,15,5.235934059,3.925281885,-8.492057732,-8.331684241,88.02763518,-8.344294995,-8.833292988,-8.002795326,1.591250796,4.165842121,-1.070091938,20.43746018,4.654967571,0.889042436,11.09575639,3.710987625,1.261297871
0.353,0.01,35.3,0.013853367,15,5.234332692,3.924466466,-8.490154958,-8.329849451,88.02985966,-8.342451947,-8.831236432,-8.001101774,1.591387086,4.164924726,-1.069407966,20.43064568,4.653948568,0.889119749,11.08802512,3.71025799,1.261297871
0.353,0.01,35.3,0.013853367,15,5.234332692,3.924466466,-8.490154958,-8.329849451,88.02985966,-8.342451947,-8.831236432,-8.001101774,1.591387086,4.164924726,-1.069407966,20.43064568,4.653948568,0.889119749,11.08802512,3.71025799,1.261297871
0.402,0.009,44.66666667,0.003246254,5,1.010320375,0.897250921,-1.823719917,-1.816415398,106.8515557,-1.816523847,-1.837771819,-1.801734482,1.7978608,0.908207699,-0.102112676,10.10696,1.053207037,1.042448576,-4.244857635,0.88655536,1.496642418
0.402,0.009,44.66666667,0.003246296,5,1.01027982,0.897262583,-1.823744004,-1.816439294,106.8515262,-1.816547747,-1.837796277,-1.801757994,1.797956624,0.908219647,-0.102060173,10.10216882,1.05322087,1.042504115,-4.250411477,0.886566747,1.496642418
0.402,0.009,44.66666667,0.003246296,5,1.01027982,0.897262583,-1.823744004,-1.816439294,106.8515262,-1.816547747,-1.837796277,-1.801757994,1.797956624,0.908219647,-0.102060173,10.10216882,1.05322087,1.042504115,-4.250411477,0.886566747,1.496642418
0.402,0.009,44.66666667,0.004804698,7,1.560481362,1.327998246,-2.720253345,-2.704189132,105.7573779,-2.704545793,-2.751541421,-2.671825008,1.732919852,1.352094566,-0.208386796,13.35400738,1.566704394,1.003987893,-0.398789276,1.304745752,1.496642418
0.402,0.009,44.66666667,0.004804698,7,1.560481362,1.327998246,-2.720253345,-2.704189132,105.7573779,-2.704545793,-2.751541421,-2.671825008,1.732919852,1.352094566,-0.208386796,13.35400738,1.566704394,1.003987893,-0.398789276,1.304745752,1.496642418
0.402,0.009,44.66666667,0.004806375,7,1.559485034,1.328461794,-2.721225579,-2.705150081,105.7561953,-2.705507122,-2.752536052,-2.672763139,1.734643182,1.352575041,-0.206909993,13.26784091,1.56725978,1.004985458,-0.498545751,1.305193254,1.496642418
0.402,0.009,44.66666667,0.006555257,9,2.213716589,1.811845561,-3.743830423,-3.713795598,104.5168357,-3.714716107,-3.803150913,-3.653119704,1.677629204,1.856897799,-0.35681879,16.11853982,2.149699289,0.971081529,2.891847143,1.768927663,1.496642418
0.402,0.009,44.66666667,0.00655545,9,2.213484221,1.811898849,-3.743944124,-3.713907518,104.5166984,-3.71482811,-3.803268224,-3.653228007,1.677855881,1.856953759,-0.356530463,16.10720597,2.14976386,0.971212643,2.878735722,1.768978467,1.496642418
0.402,0.009,44.66666667,0.00655545,9,2.213484221,1.811898849,-3.743944124,-3.713907518,104.5166984,-3.71482811,-3.803268224,-3.653228007,1.677855881,1.856953759,-0.356530463,16.10720597,2.14976386,0.971212643,2.878735722,1.768978467,1.496642418
0.402,0.009,44.66666667,0.008550791,11,3.013926745,2.363402756,-4.932259868,-4.880896279,103.0873421,-4.882977577,-5.035339318,-4.776803868,1.619447549,2.440448139,-0.573478605,19.02762257,2.822383478,0.936447272,6.355272796,2.291073167,1.496642418
0.402,0.009,44.66666667,0.008551099,11,3.013237855,2.363487795,-4.932444892,-4.881077566,103.0871204,-4.883159095,-5.035532096,-4.776977532,1.619877952,2.440538783,-0.572699072,19.00610238,2.822487865,0.936696006,6.330399364,2.291153107,1.496642418
0.402,0.009,44.66666667,0.008551099,11,3.013237855,2.363487795,-4.932444892,-4.881077566,103.0871204,-4.883159095,-5.035532096,-4.776977532,1.619877952,2.440538783,-0.572699072,19.00610238,2.822487865,0.936696006,6.330399364,2.291153107,1.496642418
0.402,0.009,44.66666667,0.010925062,13,4.044412638,3.019641199,-6.376708949,-6.292352311,101.3643288,-6.296791263,-6.549265412,-6.120741762,1.555813631,3.146176156,-0.898236482,22.20931845,3.634162252,0.898563667,10.14363326,2.902890849,1.496642418
0.402,0.009,44.66666667,0.01092441,13,4.043420126,3.019460937,-6.376307577,-6.291961151,101.3648055,-6.29639928,-6.548842243,-6.120371558,1.556098786,3.145980575,-0.89743955,22.19506068,3.633937541,0.898728657,10.12713427,2.902724166,1.496642418
0.402,0.009,44.66666667,0.01092441,13,4.043420126,3.019460937,-6.376307577,-6.291961151,101.3648055,-6.29639928,-6.548842243,-6.120371558,1.556098786,3.145980575,-0.89743955,22.19506068,3.633937541,0.898728657,10.12713427,2.902724166,1.496642418
0.402,0.009,44.66666667,0.014036347,15,5.543257827,3.879587417,-8.320621618,-8.180259922,99.06794436,-8.189957348,-8.615065289,-7.893250359,1.475713412,4.090129961,-1.453127866,26.21432939,4.717086806,0.850959301,14.90406989,3.689659399,1.496642418
0.402,0.009,44.66666667,0.014034263,15,5.539223571,3.879011388,-8.319299833,-8.178980569,99.06949779,-8.188673482,-8.613649507,-7.892058765,1.476557222,4.089490285,-1.449733287,26.17213889,4.716354041,0.851446774,14.85532259,3.689137926,1.496642418
0.402,0.009,44.66666667,0.014034263,15,5.539223571,3.879011388,-8.319299833,-8.178980569,99.06949779,-8.188673482,-8.613649507,-7.892058765,1.476557222,4.089490285,-1.449733287,26.17213889,4.716354041,0.851446774,14.85532259,3.689137926,1.496642418
0.402,0.01,40.2,0.003557809,5,0.988067199,0.885027057,-1.801664792,-1.793762122,95.7706352,-1.793890977,-1.81690499,-1.77787143,1.815425231,0.896881061,-0.091186138,9.228738456,1.039904974,1.052463815,-5.246381521,0.873482312,1.391281903
0.402,0.01,40.2,0.003558959,5,0.98741209,0.885313128,-1.802257464,-1.794349661,95.76991087,-1.794478642,-1.817507699,-1.77844862,1.817224722,0.897174831,-0.090237259,9.138763885,1.040244973,1.053506417,-5.350641711,0.873760983,1.391281903
0.402,0.01,40.2,0.003558959,5,0.98741209,0.885313128,-1.802257464,-1.794349661,95.76991087,-1.794478642,-1.817507699,-1.77844862,1.817224722,0.897174831,-0.090237259,9.138763885,1.040244973,1.053506417,-5.350641711,0.873760983,1.391281903
0.402,0.01,40.2,0.00524358,7,1.512120606,1.304373122,-2.677701245,-2.660462495,94.70386355,-2.660881417,-2.711394452,-2.625708386,1.7594248,1.330231247,-0.181889358,12.02875999,1.541023161,1.019113922,-1.91139222,1.279501131,1.391281903
0.402,0.01,40.2,0.005244649,7,1.51138094,1.304639001,-2.678261303,-2.661015478,94.70318398,-2.661434661,-2.711968625,-2.626247048,1.760651738,1.330507739,-0.180873201,11.96741311,1.54134262,1.019824043,-1.98240428,1.279756998,1.391281903
0.402,0.01,40.2,0.005244649,7,1.51138094,1.304639001,-2.678261303,-2.661015478,94.70318398,-2.661434661,-2.711968625,-2.626247048,1.760651738,1.330507739,-0.180873201,11.96741311,1.54134262,1.019824043,-1.98240428,1.279756998,1.391281903
0.402,0.01,40.2,0.0071075,9,2.131708638,1.768034896,-3.663358192,-3.631536092,93.51245337,-3.632597479,-3.72648664,-3.567193635,1.703579949,1.815768046,-0.315940592,14.82100256,2.101489557,0.98582401,1.417599006,1.722747094,1.391281903
0.402,0.01,40.2,0.0071075,9,2.131708638,1.768034896,-3.663358192,-3.631536092,93.51245337,-3.632597479,-3.72648664,-3.567193635,1.703579949,1.815768046,-0.315940592,14.82100256,2.101489557,0.98582401,1.417599006,1.722747094,1.391281903
0.402,0.01,40.2,0.007114463,9,2.127937168,1.76976683,-3.667073808,-3.635188771,93.50797905,-3.636253349,-3.730330633,-3.57071835,1.708315841,1.817594386,-0.310342782,14.58420797,2.103595784,0.988561042,1.143895773,1.724391776,1.391281903
0.402,0.01,40.2,0.009219059,11,2.867960123,2.293298162,-4.801902598,-4.74807603,92.14706607,-4.750438324,-4.910506039,-4.638875477,1.655558594,2.374038015,-0.493922108,17.2220703,2.744644171,0.957002208,4.299779179,2.217869523,1.391281903
0.402,0.01,40.2,0.009219059,11,2.867960123,2.293298162,-4.801902598,-4.74807603,92.14706607,-4.750438324,-4.910506039,-4.638875477,1.655558594,2.374038015,-0.493922108,17.2220703,2.744644171,0.957002208,4.299779179,2.217869523,1.391281903
0.402,0.01,40.2,0.009220921,11,2.867231747,2.293761539,-4.802917389,-4.749068811,92.145854,-4.751432579,-4.911566865,-4.639823281,1.656325415,2.374534406,-0.492697341,17.18372927,2.745215445,0.957444563,4.255543743,2.218303083,1.391281903
0.402,0.01,40.2,0.011662125,13,3.794447265,2.901026121,-6.148748082,-6.062074122,90.54558262,-6.066967602,-6.327103055,-5.885537337,1.597617176,3.031037061,-0.763410203,20.11914121,3.499854486,0.922362137,7.763786333,2.781709638,1.391281903
0.402,0.01,40.2,0.011662852,13,3.792989759,2.901206908,-6.149153513,-6.062468589,90.54510263,-6.067363017,-6.327532096,-5.885909262,1.59833508,3.031234294,-0.761755465,20.08324602,3.500080935,0.922776268,7.72237317,2.78187596,1.391281903
0.402,0.01,40.2,0.011662852,13,3.792989759,2.901206908,-6.149153513,-6.062468589,90.54510263,-6.067363017,-6.327532096,-5.885909262,1.59833508,3.031234294,-0.761755465,20.08324602,3.500080935,0.922776268,7.72237317,2.78187596,1.391281903
0.402,0.01,40.2,0.014697148,15,5.052775666,3.656006898,-7.866958054,-7.72822199,88.52178422,-7.738305229,-8.159560318,-7.444223436,1.529500318,3.864110995,-1.188664672,23.52498409,4.454936334,0.881681006,11.83189938,3.469172461,1.391281903
0.402,0.01,40.2,0.014697725,15,5.048700224,3.656150468,-7.867289606,-7.728542438,88.52139561,-7.738626922,-8.159916662,-7.444520881,1.530798442,3.864271219,-1.184429005,23.46007789,4.455119759,0.882429053,11.75709467,3.469301857,1.391281903
0.402,0.01,40.2,0.014697725,15,5.048700224,3.656150468,-7.867289606,-7.728542438,88.52139561,-7.738626922,-8.159916662,-7.444520881,1.530798442,3.864271219,-1.184429005,23.46007789,4.455119759,0.882429053,11.75709467,3.469301857,1.391281903
0.451,0.01,45.1,0.003608649,5,0.904014899,0.800143972,-1.626103722,-1.619649777,95.74192408,-1.619744703,-1.63851643,-1.606678969,1.791618455,0.809824889,-0.094190011,10.41907726,0.972574973,1.075839539,-7.583953893,0.790691778,1.506297154
0.451,0.01,45.1,0.003608968,5,0.903858115,0.800214565,-1.626249483,-1.619794395,95.74174581,-1.619889346,-1.638664418,-1.606821283,1.792089231,0.809897197,-0.093960918,10.39553844,0.97266164,1.076122042,-7.612204159,0.790760717,1.506297154
0.451,0.01,45.1,0.003608968,5,0.903858115,0.800214565,-1.626249483,-1.619794395,95.74174581,-1.619889346,-1.638664418,-1.606821283,1.792089231,0.809897197,-0.093960918,10.39553844,0.97266164,1.076122042,-7.612204159,0.790760717,1.506297154
0.451,0.01,45.1,0.005348578,7,1.394772643,1.185937531,-2.428808165,-2.414574889,94.76349573,-2.414888374,-2.456521937,-2.385901159,1.731160201,1.207287445,-0.187485199,13.44198995,1.448508324,1.038526481,-3.852648053,1.165329607,1.506297154
0.451,0.01,45.1,0.005348578,7,1.394772643,1.185937531,-2.428808165,-2.414574889,94.76349573,-2.414888374,-2.456521937,-2.385901159,1.731160201,1.207287445,-0.187485199,13.44198995,1.448508324,1.038526481,-3.852648053,1.165329607,1.506297154
0.451,0.01,45.1,0.005351073,7,1.393564004,1.186490638,-2.429967817,-2.415721182,94.76208688,-2.416035111,-2.457708092,-2.387020439,1.7334842,1.207860591,-0.185703413,13.32579001,1.449193973,1.039919207,-3.991920663,1.16586371,1.506297154
0.451,0.01,45.1,0.00730194,9,1.97987632,1.619055472,-3.344690145,-3.318045345,93.65482939,-3.318855891,-3.397295539,-3.264221873,1.67588516,1.659022672,-0.320853648,16.20574199,1.988340174,1.004274941,-0.427494073,1.580968656,1.506297154
0.451,0.01,45.1,0.007302089,9,1.979618087,1.619088442,-3.344760461,-3.318114567,93.65474458,-3.318925163,-3.397368071,-3.264288874,1.67613874,1.659057283,-0.320560804,16.19306298,1.988381491,1.004426816,-0.44268158,1.581000099,1.506297154
0.451,0.01,45.1,0.007302089,9,1.979618087,1.619088442,-3.344760461,-3.318114567,93.65474458,-3.318925163,-3.397368071,-3.264288874,1.67613874,1.659057283,-0.320560804,16.19306298,1.988381491,1.004426816,-0.44268158,1.581000099,1.506297154
0.451,0.01,45.1,0.00952567,11,2.700729808,2.112121897,-4.406536392,-4.360963243,92.37908626,-4.362796188,-4.497951195,-4.268614471,1.61473511,2.180481621,-0.520248187,19.26324451,2.610089327,0.966438523,3.35614767,2.047918137,1.506297154
0.451,0.01,45.1,0.009525964,11,2.700175027,2.11218704,-4.406678045,-4.361102054,92.37891673,-4.362935172,-4.498098739,-4.268747485,1.615118283,2.180551027,-0.519624,19.24408585,2.610171983,0.9666677,3.333230006,2.0479794,1.506297154
0.451,0.01,45.1,0.009525964,11,2.700175027,2.11218704,-4.406678045,-4.361102054,92.37891673,-4.362935172,-4.498098739,-4.268747485,1.615118283,2.180551027,-0.519624,19.24408585,2.610171983,0.9666677,3.333230006,2.0479794,1.506297154
0.451,0.01,45.1,0.01218622,13,3.626752915,2.702044365,-5.704240721,-5.629202723,90.83287031,-5.633126901,-5.857657564,-5.476565099,1.552132956,2.814601362,-0.812151554,22.3933522,3.364199888,0.927606585,7.239341464,2.598143599,1.506297154
0.451,0.01,45.1,0.01218622,13,3.626752915,2.702044365,-5.704240721,-5.629202723,90.83287031,-5.633126901,-5.857657564,-5.476565099,1.552132956,2.814601362,-0.812151554,22.3933522,3.364199888,0.927606585,7.239341464,2.598143599,1.506297154
0.451,0.01,45.1,0.012188412,13,3.62697893,2.702530364,-5.705322201,-5.630256833,90.83158729,-5.634183201,-5.858797422,-5.477563048,1.552326865,2.815128416,-0.811850514,22.38365675,3.364825795,0.927721351,7.227864857,2.598593177,1.506297154
0.451,0.01,45.1,0.015684107,15,4.98736331,3.477629048,-7.45644362,-7.331147239,88.76530555,-7.339765698,-7.719163823,-7.074967013,1.469944494,3.66557362,-1.321789691,26.50277528,4.372926845,0.876801342,12.31986576,3.308017417,1.506297154
0.451,0.01,45.1,0.015684107,15,4.98736331,3.477629048,-7.45644362,-7.331147239,88.76530555,-7.339765698,-7.719163823,-7.074967013,1.469944494,3.66557362,-1.321789691,26.50277528,4.372926845,0.876801342,12.31986576,3.308017417,1.506297154
0.451,0.01,45.1,0.01569174,15,4.988331731,3.479321508,-7.460325282,-7.334904715,88.7607489,-7.343536328,-7.723320416,-7.078467678,1.470412376,3.667452358,-1.320879374,26.47938118,4.375149832,0.87707676,12.29232402,3.309550121,1.506297154
0.5,0.01,50,0.00366246,5,0.835354742,0.732492031,-1.486604211,-1.481199174,95.66907169,-1.481271821,-1.496977196,-1.470340924,1.773137926,0.740599587,-0.094755155,11.34310369,0.923722595,1.105784823,-10.57848227,0.724560065,1.609437912
0.5,0.01,50,0.00366246,5,0.835354742,0.732492031,-1.486604211,-1.481199174,95.66907169,-1.481271821,-1.496977196,-1.470340924,1.773137926,0.740599587,-0.094755155,11.34310369,0.923722595,1.105784823,-10.57848227,0.724560065,1.609437912
0.5,0.01,50,0.003662912,5,0.835120285,0.732582354,-1.486790209,-1.481383834,95.66884412,-1.481456508,-1.497165791,-1.47052289,1.773856846,0.740691917,-0.094428368,11.3071577,0.923837506,1.106232866,-10.62328657,0.724648445,1.609437912
0.5,0.01,50,0.005455074,7,1.300721023,1.091014733,-2.230167181,-2.218132752,94.7621563,-2.218375975,-2.253528555,-2.193903034,1.705310142,1.109066376,-0.191654647,14.73449291,1.381820059,1.062349293,-6.234929314,1.073541311,1.609437912
0.5,0.01,50,0.005455162,7,1.300648988,1.091032407,-2.230204098,-2.218169277,94.76211141,-2.218412512,-2.253566247,-2.193938767,1.70543267,1.109084639,-0.19156435,14.7283665,1.38184274,1.062425568,-6.242556806,1.073558425,1.609437912
0.5,0.01,50,0.005455162,7,1.300648988,1.091032407,-2.230204098,-2.218169277,94.76211141,-2.218412512,-2.253566247,-2.193938767,1.70543267,1.109084639,-0.19156435,14.7283665,1.38184274,1.062425568,-6.242556806,1.073558425,1.609437912
0.5,0.01,50,0.007488938,9,1.863981389,1.497787551,-3.086674276,-3.063899482,93.72428818,-3.064538316,-3.131464417,-3.01792872,1.64373931,1.531949741,-0.332031648,17.81303452,1.906396629,1.022755184,-2.275518391,1.465115746,1.609437912
0.5,0.01,50,0.007488938,9,1.863981389,1.497787551,-3.086674276,-3.063899482,93.72428818,-3.064538316,-3.131464417,-3.01792872,1.64373931,1.531949741,-0.332031648,17.81303452,1.906396629,1.022755184,-2.275518391,1.465115746,1.609437912
0.5,0.01,50,0.007490588,9,1.863475886,1.498117655,-3.08737495,-3.06459004,93.72344201,-3.065229304,-3.132185461,-3.018598763,1.644555781,1.53229502,-0.331180866,17.77221096,1.906824434,1.0232622,-2.326219976,1.465431657,1.609437912
0.5,0.01,50,0.009853369,11,2.567568136,1.970673854,-4.099812754,-4.060196493,92.50544229,-4.061677419,-4.178917283,-3.979991305,1.581339337,2.030098246,-0.53746989,20.93303317,2.52276671,0.982551027,1.744897267,1.914629428,1.609437912
0.5,0.01,50,0.00985505,11,2.566563526,1.971010092,-4.100539853,-4.060909935,92.50457084,-4.062391639,-4.179672506,-3.980676928,1.582236284,2.030454968,-0.536108558,20.88818582,2.523207491,0.983107359,1.689264074,1.914946902,1.609437912
0.5,0.01,50,0.00985505,11,2.566563526,1.971010092,-4.100539853,-4.060909935,92.50457084,-4.062391639,-4.179672506,-3.980676928,1.582236284,2.030454968,-0.536108558,20.88818582,2.523207491,0.983107359,1.689264074,1.914946902,1.609437912
0.5,0.01,50,0.01275332,13,3.516166175,2.550663994,-5.368374931,-5.301613195,90.99176397,-5.304895176,-5.504202894,-5.16594453,1.50778232,2.650806598,-0.865359578,24.61088398,3.288472596,0.935243795,6.475620548,2.457812358,1.609437912
0.5,0.01,50,0.012753746,13,3.515135645,2.550749134,-5.368563272,-5.301797021,90.99154021,-5.305079341,-5.504400797,-5.166119106,1.508276652,2.650898511,-0.864237134,24.5861674,3.288585794,0.935550183,6.444981737,2.45789145,1.609437912
0.5,0.01,50,0.012753746,13,3.515135645,2.550749134,-5.368563272,-5.301797021,90.99154021,-5.305079341,-5.504400797,-5.166119106,1.508276652,2.650898511,-0.864237134,24.5861674,3.288585794,0.935550183,6.444981737,2.45789145,1.609437912
0.5,0.01,50,0.016945169,15,5.062474792,3.389033795,-7.25360574,-7.134721202,88.7651965,-7.14267038,-7.502161446,-6.891794422,1.409334663,3.567360601,-1.49511419,29.53326687,4.41461905,0.872027858,12.79721418,3.227686755,1.609437912
0.5,0.01,50,0.016938827,15,5.058964303,3.387765319,-7.250706639,-7.131912639,88.76860122,-7.139852506,-7.499062772,-6.889172915,1.409757455,3.565956319,-1.493007984,29.51212727,4.412897649,0.872292704,12.77072964,3.226535206,1.609437912
